"id";"textsuggest";"subtext";"extrasearch";"extradisplay";"type";"action";"value";"popularity";"thumbnail_url";"phonetic"
"CI_3429";"Chiang Mai";"Asia/Bangkok";;;"Cities";;;200952;;
"CI_3430";"Udon Thani";"Asia/Bangkok";;;"Cities";;;247231;;
"CI_3431";"Ubon Ratchathani";"Asia/Bangkok";;;"Cities";;;122533;;
"CI_3432";"Si Racha";"Asia/Bangkok";;;"Cities";;;178916;;
"CI_3433";"Samut Prakan";"Asia/Bangkok";;;"Cities";;;388920;;
"CI_3434";"Rayong";"Asia/Bangkok";;;"Cities";;;106737;;
"CI_3435";"Phra Pradaeng";"Asia/Bangkok";;;"Cities";;;171333;;
"CI_3436";"Phitsanulok";"Asia/Bangkok";;;"Cities";;;103427;;
"CI_3437";"Pak Kret";"Asia/Bangkok";;;"Cities";;;182926;;
"CI_3438";"Mueang Nonthaburi";"Asia/Bangkok";;;"Cities";;;291555;;
"CI_3439";"Nakhon Ratchasima";"Asia/Bangkok";;;"Cities";;;208781;;
"CI_3440";"Nakhon Pathom";"Asia/Bangkok";;;"Cities";;;117927;;
"CI_3441";"Bangkok";"Asia/Bangkok";;;"Cities";;;5104476;;
"CI_3442";"Khon Kaen";"Asia/Bangkok";;;"Cities";;;147579;;
"CI_3443";"Khlong Luang";"Asia/Bangkok";;;"Cities";;;118551;;
"CI_3444";"Hat Yai";"Asia/Bangkok";;;"Cities";;;191696;;
"CI_3445";"Chon Buri";"Asia/Bangkok";;;"Cities";;;219164;;
"CI_3446";"Ban Rangsit";"Asia/Bangkok";;;"Cities";;;123382;;
"CI_3447";"Dushanbe";"Asia/Dushanbe";;;"Cities";;;543107;;
"CI_3448";"Khujand";"Asia/Dushanbe";;;"Cities";;;144865;;
"CI_3449";"Dili";"Asia/Dili";;;"Cities";;;150000;;
"CI_3450";"Ashgabat";"Asia/Ashgabat";;;"Cities";;;727700;;
"CI_3451";"Daşoguz";"Asia/Ashgabat";;;"Cities";;;166500;;
"CI_3452";"Mary";"Asia/Ashgabat";;;"Cities";;;114680;;
"CI_3453";"Türkmenabat";"Asia/Ashgabat";;;"Cities";;;234817;;
"CI_3454";"Tunis";"Africa/Tunis";;;"Cities";;;693210;;
"CI_3455";"Sousse";"Africa/Tunis";;;"Cities";;;164123;;
"CI_3456";"Sfax";"Africa/Tunis";;;"Cities";;;277278;;
"CI_3457";"Gabès";"Africa/Tunis";;;"Cities";;;110075;;
"CI_3458";"Midoun";"Africa/Tunis";;;"Cities";;;120000;;
"CI_3459";"Bizerte";"Africa/Tunis";;;"Cities";;;115268;;
"CI_3460";"Kairouan";"Africa/Tunis";;;"Cities";;;119794;;
"CI_3461";"Viranşehir";"Europe/Istanbul";;;"Cities";;;154163;;
"CI_3462";"Van";"Europe/Istanbul";;;"Cities";;;371713;;
"CI_3463";"Uşak";"Europe/Istanbul";;;"Cities";;;152862;;
"CI_3464";"Şanlıurfa";"Europe/Istanbul";;;"Cities";;;449549;;
"CI_3465";"Turgutlu";"Europe/Istanbul";;;"Cities";;;103292;;
"CI_3466";"Tarsus";"Europe/Istanbul";;;"Cities";;;256482;;
"CI_3467";"Siverek";"Europe/Istanbul";;;"Cities";;;175341;;
"CI_3468";"Sivas";"Europe/Istanbul";;;"Cities";;;264022;;
"CI_3469";"Siirt";"Europe/Istanbul";;;"Cities";;;114034;;
"CI_3470";"Osmaniye";"Europe/Istanbul";;;"Cities";;;202837;;
"CI_3471";"Nazilli";"Europe/Istanbul";;;"Cities";;;119370;;
"CI_3472";"Mercin";"Europe/Istanbul";;;"Cities";;;537842;;
"CI_3473";"Manisa";"Europe/Istanbul";;;"Cities";;;243971;;
"CI_3474";"Malatya";"Europe/Istanbul";;;"Cities";;;441805;;
"CI_3475";"Kütahya";"Europe/Istanbul";;;"Cities";;;185008;;
"CI_3476";"Konya";"Europe/Istanbul";;;"Cities";;;875530;;
"CI_3477";"Kızıltepe";"Europe/Istanbul";;;"Cities";;;150174;;
"CI_3478";"Kırıkkale";"Europe/Istanbul";;;"Cities";;;211138;;
"CI_3479";"Kayseri";"Europe/Istanbul";;;"Cities";;;592840;;
"CI_3480";"Karaman";"Europe/Istanbul";;;"Cities";;;120399;;
"CI_3481";"Kahramanmaraş";"Europe/Istanbul";;;"Cities";;;376045;;
"CI_3482";"İzmir";"Europe/Istanbul";;;"Cities";;;2500603;;
"CI_3483";"Isparta";"Europe/Istanbul";;;"Cities";;;172334;;
"CI_3484";"İskenderun";"Europe/Istanbul";;;"Cities";;;159965;;
"CI_3485";"Gaziantep";"Europe/Istanbul";;;"Cities";;;1065975;;
"CI_3486";"Eskişehir";"Europe/Istanbul";;;"Cities";;;514869;;
"CI_3487";"Erzurum";"Europe/Istanbul";;;"Cities";;;420691;;
"CI_3488";"Erzincan";"Europe/Istanbul";;;"Cities";;;114027;;
"CI_3489";"Elazığ";"Europe/Istanbul";;;"Cities";;;298004;;
"CI_3490";"Diyarbakır";"Europe/Istanbul";;;"Cities";;;644763;;
"CI_3491";"Denizli";"Europe/Istanbul";;;"Cities";;;313238;;
"CI_3492";"Batman";"Europe/Istanbul";;;"Cities";;;302074;;
"CI_3493";"Balıkesir";"Europe/Istanbul";;;"Cities";;;238151;;
"CI_3494";"Aydın";"Europe/Istanbul";;;"Cities";;;163022;;
"CI_3495";"Antalya";"Europe/Istanbul";;;"Cities";;;758188;;
"CI_3496";"Antioch";"Europe/Istanbul";;;"Cities";;;154803;;
"CI_3497";"Ankara";"Europe/Istanbul";;;"Cities";;;3517182;;
"CI_3498";"Alanya";"Europe/Istanbul";;;"Cities";;;112969;;
"CI_3499";"Aksaray";"Europe/Istanbul";;;"Cities";;;152201;;
"CI_3500";"Afyonkarahisar";"Europe/Istanbul";;;"Cities";;;146136;;
"CI_3501";"Adıyaman";"Europe/Istanbul";;;"Cities";;;223744;;
"CI_3502";"Adana";"Europe/Istanbul";;;"Cities";;;1248988;;
"CI_3503";"Batikent";"Europe/Istanbul";;;"Cities";;;300000;;
"CI_3504";"Zonguldak";"Europe/Istanbul";;;"Cities";;;100229;;
"CI_3505";"Zeytinburnu";"Europe/Istanbul";;;"Cities";;;288743;;
"CI_3506";"Umraniye";"Europe/Istanbul";;;"Cities";;;573265;;
"CI_3507";"Turhal";"Europe/Istanbul";;;"Cities";;;110884;;
"CI_3508";"Trabzon";"Europe/Istanbul";;;"Cities";;;244083;;
"CI_3509";"Tokat";"Europe/Istanbul";;;"Cities";;;129702;;
"CI_3510";"Tekirdağ";"Europe/Istanbul";;;"Cities";;;122287;;
"CI_3511";"Şişli";"Europe/Istanbul";;;"Cities";;;314684;;
"CI_3512";"Samsun";"Europe/Istanbul";;;"Cities";;;394050;;
"CI_3513";"Ordu";"Europe/Istanbul";;;"Cities";;;116788;;
"CI_3514";"Maltepe";"Europe/Istanbul";;;"Cities";;;427040;;
"CI_3515";"İzmit";"Europe/Istanbul";;;"Cities";;;196571;;
"CI_3516";"İstanbul";"Europe/Istanbul";;;"Cities";;;11174257;;
"CI_3517";"Inegeul";"Europe/Istanbul";;;"Cities";;;133959;;
"CI_3518";"Gebze";"Europe/Istanbul";;;"Cities";;;281436;;
"CI_3519";"Esenyurt";"Europe/Istanbul";;;"Cities";;;211330;;
"CI_3520";"Esenler";"Europe/Istanbul";;;"Cities";;;520235;;
"CI_3521";"Edirne";"Europe/Istanbul";;;"Cities";;;126470;;
"CI_3522";"Çorum";"Europe/Istanbul";;;"Cities";;;183418;;
"CI_3523";"Çorlu";"Europe/Istanbul";;;"Cities";;;202578;;
"CI_3524";"Bursa";"Europe/Istanbul";;;"Cities";;;1412701;;
"CI_3525";"Bandırma";"Europe/Istanbul";;;"Cities";;;107631;;
"CI_3526";"Bağcılar";"Europe/Istanbul";;;"Cities";;;724270;;
"CI_3527";"Adapazarı";"Europe/Istanbul";;;"Cities";;;286787;;
"CI_3528";"Ataşehir";"Europe/Istanbul";;;"Cities";;;361615;;
"CI_3529";"Başakşehir";"Europe/Istanbul";;;"Cities";;;193750;;
"CI_3530";"Beylikdüzü";"Europe/Istanbul";;;"Cities";;;122452;;
"CI_3531";"Büyükçekmece";"Europe/Istanbul";;;"Cities";;;163140;;
"CI_3532";"Çankaya";"Europe/Istanbul";;;"Cities";;;792189;;
"CI_3533";"Bahçelievler";"Europe/Istanbul";;;"Cities";;;576799;;
"CI_3534";"Sultangazi";"Europe/Istanbul";;;"Cities";;;436935;;
"CI_3535";"Sultanbeyli";"Europe/Istanbul";;;"Cities";;;286622;;
"CI_3536";"Sancaktepe";"Europe/Istanbul";;;"Cities";;;241000;;
"CI_3537";"Karabağlar";"Europe/Istanbul";;;"Cities";;;458000;;
"CI_3538";"Douliu";"Asia/Taipei";;;"Cities";;;104723;;
"CI_3539";"Taipei";"Asia/Taipei";;;"Cities";;;7871900;;
"CI_3540";"Tainan";"Asia/Taipei";;;"Cities";;;771235;;
"CI_3541";"Taichung";"Asia/Taipei";;;"Cities";;;1040725;;
"CI_3542";"Banqiao";"Asia/Taipei";;;"Cities";;;543342;;
"CI_3543";"Nantou";"Asia/Taipei";;;"Cities";;;105682;;
"CI_3544";"Kaohsiung";"Asia/Taipei";;;"Cities";;;1519711;;
"CI_3545";"Hualian";"Asia/Taipei";;;"Cities";;;350468;;
"CI_3546";"Hsinchu";"Asia/Taipei";;;"Cities";;;404109;;
"CI_3547";"Keelung";"Asia/Taipei";;;"Cities";;;397515;;
"CI_3548";"Taoyuan City";"Asia/Taipei";;;"Cities";;;402014;;
"CI_3549";"Taitung City";"Asia/Taipei";;;"Cities";;;110941;;
"CI_3550";"Zanzibar";"Africa/Dar es Salaam";;;"Cities";;;403658;;
"CI_3551";"Tanga";"Africa/Dar es Salaam";;;"Cities";;;224876;;
"CI_3552";"Tabora";"Africa/Dar es Salaam";;;"Cities";;;145292;;
"CI_3553";"Shinyanga";"Africa/Dar es Salaam";;;"Cities";;;107362;;
"CI_3554";"Mwanza";"Africa/Dar es Salaam";;;"Cities";;;436801;;
"CI_3555";"Musoma";"Africa/Dar es Salaam";;;"Cities";;;121119;;
"CI_3556";"Moshi";"Africa/Dar es Salaam";;;"Cities";;;156959;;
"CI_3557";"Morogoro";"Africa/Dar es Salaam";;;"Cities";;;250902;;
"CI_3558";"Mbeya";"Africa/Dar es Salaam";;;"Cities";;;291649;;
"CI_3559";"Kigoma";"Africa/Dar es Salaam";;;"Cities";;;164268;;
"CI_3560";"Katumba";"Africa/Dar es Salaam";;;"Cities";;;108558;;
"CI_3561";"Iringa";"Africa/Dar es Salaam";;;"Cities";;;111820;;
"CI_3562";"Dodoma";"Africa/Dar es Salaam";;;"Cities";;;180541;;
"CI_3563";"Dar es Salaam";"Africa/Dar es Salaam";;;"Cities";;;2698652;;
"CI_3564";"Arusha";"Africa/Dar es Salaam";;;"Cities";;;341136;;
"CI_3565";"Songea";"Africa/Dar es Salaam";;;"Cities";;;126449;;
"CI_3566";"Zhytomyr";"Europe/Kiev";;;"Cities";;;282192;;
"CI_3567";"Zaporizhzhya";"Europe/Zaporozhye";;;"Cities";;;796217;;
"CI_3568";"Yevpatoriya";"Europe/Simferopol";;;"Cities";;;105223;;
"CI_3569";"Yenakiyeve";"Europe/Zaporozhye";;;"Cities";;;104101;;
"CI_3570";"Vinnytsya";"Europe/Kiev";;;"Cities";;;352115;;
"CI_3571";"Uzhhorod";"Europe/Uzhgorod";;;"Cities";;;117878;;
"CI_3572";"Ternopil’";"Europe/Uzhgorod";;;"Cities";;;235676;;
"CI_3573";"Syeverodonets’k";"Europe/Zaporozhye";;;"Cities";;;130000;;
"CI_3574";"Sumy";"Europe/Kiev";;;"Cities";;;294456;;
"CI_3575";"Sloviansk";"Europe/Zaporozhye";;;"Cities";;;124800;;
"CI_3576";"Simferopol’";"Europe/Simferopol";;;"Cities";;;358108;;
"CI_3577";"Sevastopol’";"Europe/Simferopol";;;"Cities";;;379200;;
"CI_3578";"Rivne";"Europe/Kiev";;;"Cities";;;255106;;
"CI_3579";"Poltava";"Europe/Zaporozhye";;;"Cities";;;317847;;
"CI_3580";"Pavlohrad";"Europe/Zaporozhye";;;"Cities";;;115932;;
"CI_3581";"Oleksandriya";"Europe/Zaporozhye";;;"Cities";;;103000;;
"CI_3582";"Odessa";"Europe/Simferopol";;;"Cities";;;1001558;;
"CI_3583";"Nikopol’";"Europe/Zaporozhye";;;"Cities";;;130500;;
"CI_3584";"Mykolayiv";"Europe/Zaporozhye";;;"Cities";;;510840;;
"CI_3585";"Melitopol’";"Europe/Zaporozhye";;;"Cities";;;158000;;
"CI_3586";"Mariupol'";"Europe/Zaporozhye";;;"Cities";;;481626;;
"CI_3587";"Makiyivka";"Europe/Zaporozhye";;;"Cities";;;376610;;
"CI_3588";"L'viv";"Europe/Uzhgorod";;;"Cities";;;717803;;
"CI_3589";"Luts’k";"Europe/Uzhgorod";;;"Cities";;;213661;;
"CI_3590";"Luhans’k";"Europe/Zaporozhye";;;"Cities";;;452000;;
"CI_3591";"Lisichansk";"Europe/Zaporozhye";;;"Cities";;;111600;;
"CI_3592";"Kiev";"Europe/Kiev";;;"Cities";;;2514227;;
"CI_3593";"Kryvyy Rih";"Europe/Zaporozhye";;;"Cities";;;652380;;
"CI_3594";"Kremenchuk";"Europe/Zaporozhye";;;"Cities";;;227494;;
"CI_3595";"Kramators’k";"Europe/Zaporozhye";;;"Cities";;;173700;;
"CI_3596";"Kirovohrad";"Europe/Zaporozhye";;;"Cities";;;249454;;
"CI_3597";"Khmel’nyts’kyy";"Europe/Kiev";;;"Cities";;;398346;;
"CI_3598";"Kherson";"Europe/Simferopol";;;"Cities";;;320477;;
"CI_3599";"Kharkiv";"Europe/Zaporozhye";;;"Cities";;;1430885;;
"CI_3600";"Kerch";"Europe/Simferopol";;;"Cities";;;152195;;
"CI_3601";"Ivano-Frankivs’k";"Europe/Uzhgorod";;;"Cities";;;204200;;
"CI_3602";"Horlivka";"Europe/Zaporozhye";;;"Cities";;;278550;;
"CI_3603";"Donets’k";"Europe/Zaporozhye";;;"Cities";;;1024700;;
"CI_3604";"Dnipropetrovsk";"Europe/Zaporozhye";;;"Cities";;;1032822;;
"CI_3605";"Dniprodzerzhyns’k";"Europe/Zaporozhye";;;"Cities";;;248575;;
"CI_3606";"Chernivtsi";"Europe/Uzhgorod";;;"Cities";;;236250;;
"CI_3607";"Chernihiv";"Europe/Kiev";;;"Cities";;;307684;;
"CI_3608";"Cherkasy";"Europe/Kiev";;;"Cities";;;297568;;
"CI_3609";"Bila Tserkva";"Europe/Kiev";;;"Cities";;;199163;;
"CI_3610";"Berdyans’k";"Europe/Zaporozhye";;;"Cities";;;118284;;
"CI_3611";"Alchevs’k";"Europe/Zaporozhye";;;"Cities";;;116000;;
"CI_3612";"Lira";"Africa/Kampala";;;"Cities";;;119323;;
"CI_3613";"Kampala";"Africa/Kampala";;;"Cities";;;1353189;;
"CI_3614";"Gulu";"Africa/Kampala";;;"Cities";;;146858;;
"CI_3615";"Birmingham";"America/Chicago";;;"Cities";;;212237;;
"CI_3616";"Huntsville";"America/Chicago";;;"Cities";;;180105;;
"CI_3617";"Mobile";"America/Chicago";;;"Cities";;;195111;;
"CI_3618";"Montgomery";"America/Chicago";;;"Cities";;;205764;;
"CI_3619";"Little Rock";"America/Chicago";;;"Cities";;;193524;;
"CI_3620";"Washington, D. C.";"America/New York";;;"Cities";;;601723;;
"CI_3621";"Brandon";"America/New York";;;"Cities";;;103483;;
"CI_3622";"Cape Coral";"America/New York";;;"Cities";;;154305;;
"CI_3623";"Clearwater";"America/New York";;;"Cities";;;107685;;
"CI_3624";"Coral Springs";"America/New York";;;"Cities";;;121096;;
"CI_3625";"Fort Lauderdale";"America/New York";;;"Cities";;;165521;;
"CI_3626";"Gainesville";"America/New York";;;"Cities";;;124354;;
"CI_3627";"Hialeah";"America/New York";;;"Cities";;;224669;;
"CI_3628";"Hollywood";"America/New York";;;"Cities";;;140768;;
"CI_3629";"Jacksonville";"America/New York";;;"Cities";;;821784;;
"CI_3630";"Miami";"America/New York";;;"Cities";;;399457;;
"CI_3631";"Miami Gardens";"America/New York";;;"Cities";;;107167;;
"CI_3632";"Miramar";"America/New York";;;"Cities";;;122041;;
"CI_3633";"Orlando";"America/New York";;;"Cities";;;238300;;
"CI_3634";"Palm Bay";"America/New York";;;"Cities";;;103190;;
"CI_3635";"Pembroke Pines";"America/New York";;;"Cities";;;154750;;
"CI_3636";"Port Saint Lucie";"America/New York";;;"Cities";;;164603;;
"CI_3637";"Saint Petersburg";"America/New York";;;"Cities";;;244769;;
"CI_3638";"Tallahassee";"America/New York";;;"Cities";;;181376;;
"CI_3639";"Tampa";"America/New York";;;"Cities";;;335709;;
"CI_3640";"Athens";"America/New York";;;"Cities";;;116714;;
"CI_3641";"Atlanta";"America/New York";;;"Cities";;;420003;;
"CI_3642";"Columbus";"America/New York";;;"Cities";;;189885;;
"CI_3643";"Savannah";"America/New York";;;"Cities";;;136286;;
"CI_3644";"Springfield";"America/Chicago";;;"Cities";;;116250;;
"CI_3645";"Evansville";"America/Chicago";;;"Cities";;;117429;;
"CI_3646";"Indianapolis";"America/Indiana/Indianapolis";;;"Cities";;;829718;;
"CI_3647";"Kansas City";"America/Chicago";;;"Cities";;;145786;;
"CI_3648";"Olathe";"America/Chicago";;;"Cities";;;125872;;
"CI_3649";"Overland Park";"America/Chicago";;;"Cities";;;173372;;
"CI_3650";"Topeka";"America/Chicago";;;"Cities";;;127473;;
"CI_3651";"Wichita";"America/Chicago";;;"Cities";;;382368;;
"CI_3652";"Lexington";"America/New York";;;"Cities";;;225366;;
"CI_3653";"Lexington-Fayette";"America/New York";;;"Cities";;;295803;;
"CI_3654";"Louisville";"America/Kentucky/Louisville";;;"Cities";;;243639;;
"CI_3655";"Baton Rouge";"America/Chicago";;;"Cities";;;229493;;
"CI_3656";"Lafayette";"America/Chicago";;;"Cities";;;120623;;
"CI_3657";"Metairie";"America/Chicago";;;"Cities";;;138481;;
"CI_3658";"Metairie Terrace";"America/Chicago";;;"Cities";;;142489;;
"CI_3659";"New Orleans";"America/Chicago";;;"Cities";;;343829;;
"CI_3660";"Shreveport";"America/Chicago";;;"Cities";;;199311;;
"CI_3661";"Baltimore";"America/New York";;;"Cities";;;620961;;
"CI_3662";"Columbia";"America/Chicago";;;"Cities";;;108500;;
"CI_3663";"East Independence";"America/Chicago";;;"Cities";;;110675;;
"CI_3664";"Independence";"America/Chicago";;;"Cities";;;116830;;
"CI_3665";"Kansas City";"America/Chicago";;;"Cities";;;459787;;
"CI_3666";"Saint Louis";"America/Chicago";;;"Cities";;;319294;;
"CI_3667";"Springfield";"America/Chicago";;;"Cities";;;159498;;
"CI_3668";"Jackson";"America/Chicago";;;"Cities";;;173514;;
"CI_3669";"Cary";"America/New York";;;"Cities";;;135234;;
"CI_3670";"Charlotte";"America/New York";;;"Cities";;;731424;;
"CI_3671";"Durham";"America/New York";;;"Cities";;;228330;;
"CI_3672";"Fayetteville";"America/New York";;;"Cities";;;200564;;
"CI_3673";"Greensboro";"America/New York";;;"Cities";;;269666;;
"CI_3674";"High Point";"America/New York";;;"Cities";;;104371;;
"CI_3675";"Raleigh";"America/New York";;;"Cities";;;403892;;
"CI_3676";"West Raleigh";"America/New York";;;"Cities";;;338759;;
"CI_3677";"Wilmington";"America/New York";;;"Cities";;;106476;;
"CI_3678";"Winston-Salem";"America/New York";;;"Cities";;;229617;;
"CI_3679";"Cincinnati";"America/New York";;;"Cities";;;296943;;
"CI_3680";"Columbus";"America/New York";;;"Cities";;;787033;;
"CI_3681";"Dayton";"America/New York";;;"Cities";;;141527;;
"CI_3682";"Norman";"America/Chicago";;;"Cities";;;110925;;
"CI_3683";"Oklahoma City";"America/Chicago";;;"Cities";;;579999;;
"CI_3684";"Tulsa";"America/Chicago";;;"Cities";;;391906;;
"CI_3685";"Philadelphia";"America/New York";;;"Cities";;;1526006;;
"CI_3686";"Charleston";"America/New York";;;"Cities";;;120083;;
"CI_3687";"Columbia";"America/New York";;;"Cities";;;129272;;
"CI_3688";"Chattanooga";"America/New York";;;"Cities";;;167674;;
"CI_3689";"Clarksville";"America/Chicago";;;"Cities";;;132929;;
"CI_3690";"East Chattanooga";"America/New York";;;"Cities";;;154024;;
"CI_3691";"Knoxville";"America/New York";;;"Cities";;;178874;;
"CI_3692";"Memphis";"America/Chicago";;;"Cities";;;646889;;
"CI_3693";"Murfreesboro";"America/Chicago";;;"Cities";;;108755;;
"CI_3694";"Nashville";"America/Chicago";;;"Cities";;;530852;;
"CI_3695";"New South Memphis";"America/Chicago";;;"Cities";;;641608;;
"CI_3696";"Abilene";"America/Chicago";;;"Cities";;;117063;;
"CI_3697";"Arlington";"America/Chicago";;;"Cities";;;365438;;
"CI_3698";"Austin";"America/Chicago";;;"Cities";;;790390;;
"CI_3699";"Beaumont";"America/Chicago";;;"Cities";;;118296;;
"CI_3700";"Brownsville";"America/Chicago";;;"Cities";;;175023;;
"CI_3701";"Carrollton";"America/Chicago";;;"Cities";;;119097;;
"CI_3702";"Corpus Christi";"America/Chicago";;;"Cities";;;305215;;
"CI_3703";"Dallas";"America/Chicago";;;"Cities";;;1197816;;
"CI_3704";"Denton";"America/Chicago";;;"Cities";;;113383;;
"CI_3705";"Fort Worth";"America/Chicago";;;"Cities";;;741206;;
"CI_3706";"Frisco";"America/Chicago";;;"Cities";;;116989;;
"CI_3707";"Garland";"America/Chicago";;;"Cities";;;226876;;
"CI_3708";"Grand Prairie";"America/Chicago";;;"Cities";;;175396;;
"CI_3709";"Houston";"America/Chicago";;;"Cities";;;2099451;;
"CI_3710";"Irving";"America/Chicago";;;"Cities";;;216290;;
"CI_3711";"Killeen";"America/Chicago";;;"Cities";;;127921;;
"CI_3712";"Laredo";"America/Chicago";;;"Cities";;;236091;;
"CI_3713";"McAllen";"America/Chicago";;;"Cities";;;129877;;
"CI_3714";"McKinney";"America/Chicago";;;"Cities";;;131117;;
"CI_3715";"Mesquite";"America/Chicago";;;"Cities";;;139824;;
"CI_3716";"Pasadena";"America/Chicago";;;"Cities";;;149043;;
"CI_3717";"Plano";"America/Chicago";;;"Cities";;;259841;;
"CI_3718";"San Antonio";"America/Chicago";;;"Cities";;;1327407;;
"CI_3719";"Waco";"America/Chicago";;;"Cities";;;124805;;
"CI_3720";"Wichita Falls";"America/Chicago";;;"Cities";;;104553;;
"CI_3721";"Alexandria";"America/New York";;;"Cities";;;139966;;
"CI_3722";"Arlington";"America/New York";;;"Cities";;;207627;;
"CI_3723";"Chesapeake";"America/New York";;;"Cities";;;222209;;
"CI_3724";"East Hampton";"America/New York";;;"Cities";;;147993;;
"CI_3725";"Hampton";"America/New York";;;"Cities";;;137436;;
"CI_3726";"Newport News";"America/New York";;;"Cities";;;180719;;
"CI_3727";"Norfolk";"America/New York";;;"Cities";;;242803;;
"CI_3728";"Richmond";"America/New York";;;"Cities";;;204214;;
"CI_3729";"Virginia Beach";"America/New York";;;"Cities";;;437994;;
"CI_3730";"Hartford";"America/New York";;;"Cities";;;124775;;
"CI_3731";"New Haven";"America/New York";;;"Cities";;;129779;;
"CI_3732";"North Stamford";"America/New York";;;"Cities";;;121230;;
"CI_3733";"Stamford";"America/New York";;;"Cities";;;122643;;
"CI_3734";"Waterbury";"America/New York";;;"Cities";;;110366;;
"CI_3735";"Cedar Rapids";"America/Chicago";;;"Cities";;;126326;;
"CI_3736";"Des Moines";"America/Chicago";;;"Cities";;;203433;;
"CI_3737";"Aurora";"America/Chicago";;;"Cities";;;197899;;
"CI_3738";"Chicago";"America/Chicago";;;"Cities";;;2695598;;
"CI_3739";"Elgin";"America/Chicago";;;"Cities";;;108188;;
"CI_3740";"Joliet";"America/Chicago";;;"Cities";;;147433;;
"CI_3741";"Naperville";"America/Chicago";;;"Cities";;;141853;;
"CI_3742";"North Peoria";"America/Chicago";;;"Cities";;;113004;;
"CI_3743";"Peoria";"America/Chicago";;;"Cities";;;115007;;
"CI_3744";"Rockford";"America/Chicago";;;"Cities";;;152871;;
"CI_3745";"Fort Wayne";"America/Indiana/Indianapolis";;;"Cities";;;253691;;
"CI_3746";"South Bend";"America/Indiana/Indianapolis";;;"Cities";;;101168;;
"CI_3747";"Boston";"America/New York";;;"Cities";;;617594;;
"CI_3748";"Cambridge";"America/New York";;;"Cities";;;105162;;
"CI_3749";"Lowell";"America/New York";;;"Cities";;;106519;;
"CI_3750";"South Boston";"America/New York";;;"Cities";;;571281;;
"CI_3751";"Springfield";"America/New York";;;"Cities";;;153060;;
"CI_3752";"Worcester";"America/New York";;;"Cities";;;181045;;
"CI_3753";"Ann Arbor";"America/Detroit";;;"Cities";;;113934;;
"CI_3754";"Detroit";"America/Detroit";;;"Cities";;;713777;;
"CI_3755";"Flint";"America/Detroit";;;"Cities";;;102434;;
"CI_3756";"Grand Rapids";"America/Detroit";;;"Cities";;;188040;;
"CI_3757";"Lansing";"America/Detroit";;;"Cities";;;114297;;
"CI_3758";"Sterling Heights";"America/Detroit";;;"Cities";;;129699;;
"CI_3759";"Warren";"America/Detroit";;;"Cities";;;134056;;
"CI_3760";"Minneapolis";"America/Chicago";;;"Cities";;;382578;;
"CI_3761";"Rochester";"America/Chicago";;;"Cities";;;106769;;
"CI_3762";"Saint Paul";"America/Chicago";;;"Cities";;;285068;;
"CI_3763";"Fargo";"America/Chicago";;;"Cities";;;105549;;
"CI_3764";"Lincoln";"America/Chicago";;;"Cities";;;258379;;
"CI_3765";"Omaha";"America/Chicago";;;"Cities";;;408958;;
"CI_3766";"Manchester";"America/New York";;;"Cities";;;109565;;
"CI_3767";"Edison";"America/New York";;;"Cities";;;102548;;
"CI_3768";"Elizabeth";"America/New York";;;"Cities";;;124969;;
"CI_3769";"Jersey City";"America/New York";;;"Cities";;;247597;;
"CI_3770";"Newark";"America/New York";;;"Cities";;;277140;;
"CI_3771";"Paterson";"America/New York";;;"Cities";;;146199;;
"CI_3772";"Brooklyn";"America/New York";;;"Cities";;;2300664;;
"CI_3773";"Buffalo";"America/New York";;;"Cities";;;261310;;
"CI_3774";"East New York";"America/New York";;;"Cities";;;173198;;
"CI_3775";"Manhattan";"America/New York";;;"Cities";;;1487536;;
"CI_3776";"New York City";"America/New York";;;"Cities";;;8175133;;
"CI_3777";"Rochester";"America/New York";;;"Cities";;;210565;;
"CI_3778";"Syracuse";"America/New York";;;"Cities";;;145170;;
"CI_3779";"Yonkers";"America/New York";;;"Cities";;;195976;;
"CI_3780";"Akron";"America/New York";;;"Cities";;;199110;;
"CI_3781";"Cleveland";"America/New York";;;"Cities";;;396815;;
"CI_3782";"Toledo";"America/New York";;;"Cities";;;287208;;
"CI_3783";"Allentown";"America/New York";;;"Cities";;;118032;;
"CI_3784";"Erie";"America/New York";;;"Cities";;;101786;;
"CI_3785";"Pittsburgh";"America/New York";;;"Cities";;;305704;;
"CI_3786";"Providence";"America/New York";;;"Cities";;;178042;;
"CI_3787";"Sioux Falls";"America/Chicago";;;"Cities";;;153888;;
"CI_3788";"Green Bay";"America/Chicago";;;"Cities";;;104057;;
"CI_3789";"Madison";"America/Chicago";;;"Cities";;;233209;;
"CI_3790";"Milwaukee";"America/Chicago";;;"Cities";;;594833;;
"CI_3791";"Bridgeport";"America/New York";;;"Cities";;;144229;;
"CI_3792";"Chandler";"America/Phoenix";;;"Cities";;;236123;;
"CI_3793";"Gilbert";"America/Phoenix";;;"Cities";;;208453;;
"CI_3794";"Glendale";"America/Phoenix";;;"Cities";;;226721;;
"CI_3795";"Mesa";"America/Phoenix";;;"Cities";;;439041;;
"CI_3796";"Peoria";"America/Phoenix";;;"Cities";;;154065;;
"CI_3797";"Phoenix";"America/Phoenix";;;"Cities";;;1445632;;
"CI_3798";"Scottsdale";"America/Phoenix";;;"Cities";;;217385;;
